Query ID,Node Types,Filters,Execution Time,Cardinality e/a
86,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,6.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",503.353,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (42,112431), (7460,268122), (1405,86616), (158805,124470), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
87,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,7.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",347.529,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,0), (21,51498), (3751,127672), (707,40524), (79841,64280), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
88,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,8.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",197.278,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (6,8078), (1084,21569), (204,5283), (23058,17543), (1,1), (1,1), (5,4), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
89,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,9.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",154.38,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (23,102), (2612,2774), (1,1), (1,1), (1,0), (1,0), (5,0), (1,0), (1,0), (1,0), (1,0)"
90,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,10.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",425.247,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3624,150097), (409549,327043), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
91,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,1.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",431.836,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3720,151589), (420400,334775), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
92,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,2.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",418.367,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2943,147173), (332558,265087), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
93,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,3.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",406.512,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2576,140190), (291087,230054), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
94,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,4.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",383.344,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2243,127665), (253481,201546), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
95,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,5.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",558.217,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (53,135884), (9437,322078), (1778,104241), (200910,158994), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
96,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,6.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",431.857,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (35,83538), (6140,202035), (1157,64971), (130725,102756), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
97,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,7.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",277.0,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (15,26949), (2614,68263), (492,20247), (55671,43969), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
98,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1884), (text,8.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",166.91,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (5,1945), (860,5276), (162,1188), (18324,13423), (1,1), (1,1), (5,4), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
99,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,9.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",154.384,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (23,24), (2612,2692), (1,1), (1,1), (1,0), (1,0), (5,0), (1,0), (1,0), (1,0), (1,0)"
100,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1884), (text,10.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",425.94,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3624,150097), (409549,326282), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
101,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,1.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",437.177,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3777,152897), (426742,339516), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
102,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,2.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",425.07,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2987,149656), (337564,268788), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
103,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,3.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",411.202,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2612,144095), (295150,234386), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
104,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,4.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",388.143,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2320,134945), (262163,209049), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
105,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,5.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",604.267,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (58,153709), (10173,362216), (1917,117663), (216570,172561), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
106,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,6.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",502.649,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (42,112431), (7460,268122), (1405,86616), (158805,124470), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
107,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,7.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",347.846,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,0), (21,51498), (3751,127672), (707,40524), (79841,64280), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
108,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,8.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",197.795,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (6,8078), (1084,21569), (204,5283), (23058,17543), (1,1), (1,1), (5,4), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
109,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,9.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",154.926,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (23,102), (2612,2774), (1,1), (1,1), (1,0), (1,0), (5,0), (1,0), (1,0), (1,0), (1,0)"
110,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,10.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",424.31,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3624,150097), (409549,327043), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
111,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,1.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",513.639,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3720,151589), (420400,334775), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
112,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,2.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",419.976,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2943,147173), (332558,265087), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
113,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,3.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",407.101,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2576,140190), (291087,230054), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
114,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,4.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",384.897,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2243,127665), (253481,201546), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
115,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,5.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",563.797,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (53,135884), (9437,322078), (1778,104241), (200910,158994), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
116,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,6.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",430.713,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (35,83538), (6140,202035), (1157,64971), (130725,102756), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,1), (1,0), (1,0)"
117,"Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,7.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",272.544,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (15,26949), (2614,68263), (492,20247), (55671,43969), (1,1), (1,1), (5,3), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
118,"Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 1880), (production_year,= 1885), (text,8.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (text,production companies), (text,rating)",166.189,"(1,1), (2,3), (1,1), (1,0), (1,0), (1,0), (1,0), (5,1945), (860,5276), (162,1188), (18324,13423), (1,1), (1,1), (5,4), (4,1), (4,1), (1,0), (1,0), (1,0), (1,0)"
119,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,9.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",154.12,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (1,0), (23,24), (2612,2692), (1,1), (1,1), (1,0), (1,0), (5,0), (1,0), (1,0), (1,0), (1,0)"
120,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1885), (text,10.5), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",428.387,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3624,150097), (409549,326282), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
121,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1886), (text,1.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",432.861,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (3777,152897), (426742,339516), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
122,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1886), (text,2.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",425.526,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2987,149656), (337564,268788), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
123,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1886), (text,3.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",410.511,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2612,144095), (295150,234386), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
124,"Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,= 1880), (production_year,= 1886), (text,4.0), (movie_id,mc.movie_id), (text,ANY (), (id,mc.company_id), (text,[us]), (id,mi.info_type_id), (text,genres), (id,mc.company_type_id), (text,production companies), (text,rating)",393.912,"(1,1), (1,0), (1,0), (1,1), (1,1), (1,1), (1,1), (1,0), (2320,134945), (262163,209049), (1,1), (1,1), (1,0), (5,1), (1,1), (1,1), (1,0), (1,0)"
