Query ID,Node Types,Filters,Execution Time,Cardinality e/a
106,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,IRAN)",24262.428,"(1287,4), (1072,12), (536,4), (536,19470), (536,19470), (90612,486379), (7702057,6076775), (692,2668), (692,2668), (58824,33333), (2,2), (2,2), (73524,398950), (73524,398950), (6249513,5000000), (7353,40023), (7353,40023), (625007,500000), (2,2), (2,2)"
107,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,IRAQ)",25365.54,"(1287,4), (1072,12), (536,4), (536,19770), (536,19770), (90612,491196), (7702057,6076775), (692,2692), (692,2692), (58824,33333), (2,2), (2,2), (73524,401107), (73524,401107), (6249513,5000000), (7353,40008), (7353,40008), (625007,500000), (2,2), (2,2)"
108,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,JAPAN)",26654.14,"(1287,4), (1072,12), (536,4), (536,19383), (536,19383), (90612,485897), (7702057,6076775), (692,2663), (692,2663), (58824,33333), (2,2), (2,2), (73524,399672), (73524,399672), (6249513,5000000), (7353,39909), (7353,39909), (625007,500000), (2,2), (2,2)"
109,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,JORDAN)",26284.514,"(1287,4), (1072,12), (536,4), (536,19207), (536,19207), (90612,481141), (7702057,6076775), (692,2638), (692,2638), (58824,33333), (2,2), (2,2), (73524,400180), (73524,400180), (6249513,5000000), (7353,39959), (7353,39959), (625007,500000), (2,2), (2,2)"
110,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,KENYA)",24722.293,"(1287,4), (1072,12), (536,4), (536,19530), (536,19530), (90612,488053), (7702057,6076775), (692,2675), (692,2675), (58824,33333), (2,2), (2,2), (73524,398837), (73524,398837), (6249513,5000000), (7353,39815), (7353,39815), (625007,500000), (2,2), (2,2)"
111,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,MOROCCO)",24559.773,"(1287,4), (1072,12), (536,4), (536,19383), (536,19383), (90612,484539), (7702057,6076775), (692,2657), (692,2657), (58824,33333), (2,2), (2,2), (73524,398558), (73524,398558), (6249513,5000000), (7353,39934), (7353,39934), (625007,500000), (2,2), (2,2)"
112,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,MOZAMBIQUE)",24120.019,"(1287,4), (1072,12), (536,4), (536,19194), (536,19194), (90612,480851), (7702057,6076775), (692,2635), (692,2635), (58824,33333), (2,2), (2,2), (73524,399223), (73524,399223), (6249513,5000000), (7353,39922), (7353,39922), (625007,500000), (2,2), (2,2)"
113,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,PERU)",24368.991,"(1287,4), (1072,12), (536,4), (536,19274), (536,19274), (90612,484944), (7702057,6076775), (692,2657), (692,2657), (58824,33333), (2,2), (2,2), (73524,398092), (73524,398092), (6249513,5000000), (7353,39919), (7353,39919), (625007,500000), (2,2), (2,2)"
114,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,CHINA), (n_name,EGYPT)",25258.362,"(1287,4), (1072,12), (536,4), (536,19419), (536,19419), (90612,484061), (7702057,6076775), (692,2656), (692,2656), (58824,33333), (2,2), (2,2), (73524,400739), (73524,400739), (6249513,5000000), (7353,40011), (7353,40011), (625007,500000), (2,2), (2,2)"
115,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,ROMANIA)",24330.034,"(1287,4), (1072,12), (536,4), (536,19572), (536,19572), (90612,487244), (7702057,6076775), (692,2670), (692,2670), (58824,33333), (2,2), (2,2), (73524,399428), (73524,399428), (6249513,5000000), (7353,40006), (7353,40006), (625007,500000), (2,2), (2,2)"
116,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,SAUDI ARABIA)",24358.754,"(1287,4), (1072,12), (536,4), (536,19213), (536,19213), (90612,485931), (7702057,6076775), (692,2664), (692,2664), (58824,33333), (2,2), (2,2), (73524,398056), (73524,398056), (6249513,5000000), (7353,39924), (7353,39924), (625007,500000), (2,2), (2,2)"
117,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,VIETNAM)",24286.456,"(1287,4), (1072,12), (536,4), (536,19458), (536,19458), (90612,484510), (7702057,6076775), (692,2656), (692,2656), (58824,33333), (2,2), (2,2), (73524,399815), (73524,399815), (6249513,5000000), (7353,39989), (7353,39989), (625007,500000), (2,2), (2,2)"
118,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,RUSSIA)",24396.986,"(1287,4), (1072,12), (536,4), (536,19386), (536,19386), (90612,486606), (7702057,6076775), (692,2667), (692,2667), (58824,33333), (2,2), (2,2), (73524,400190), (73524,400190), (6249513,5000000), (7353,40011), (7353,40011), (625007,500000), (2,2), (2,2)"
119,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,UNITED KINGDOM)",25218.435,"(1287,4), (1072,12), (536,4), (536,19280), (536,19280), (90612,483129), (7702057,6076775), (692,2651), (692,2651), (58824,33333), (2,2), (2,2), (73524,400747), (73524,400747), (6249513,5000000), (7353,40117), (7353,40117), (625007,500000), (2,2), (2,2)"
120,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,UNITED STATES)",25299.89,"(1287,4), (1072,12), (536,4), (536,19524), (536,19524), (90612,485490), (7702057,6076775), (692,2662), (692,2662), (58824,33333), (2,2), (2,2), (73524,400338), (73524,400338), (6249513,5000000), (7353,39992), (7353,39992), (625007,500000), (2,2), (2,2)"
121,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ALGERIA), (n_name,ETHIOPIA)",25422.481,"(1287,4), (1072,12), (536,4), (536,19304), (536,19304), (90612,478396), (7702057,6076775), (692,2626), (692,2626), (58824,33333), (2,2), (2,2), (73524,401432), (73524,401432), (6249513,5000000), (7353,40129), (7353,40129), (625007,500000), (2,2), (2,2)"
122,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ARGENTINA), (n_name,ETHIOPIA)",24691.035,"(1287,4), (1072,12), (536,4), (536,19492), (536,19492), (90612,482963), (7702057,6076775), (692,2651), (692,2651), (58824,33333), (2,2), (2,2), (73524,401600), (73524,401600), (6249513,5000000), (7353,40104), (7353,40104), (625007,500000), (2,2), (2,2)"
123,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,BRAZIL), (n_name,ETHIOPIA)",28590.965,"(1287,4), (1072,12), (536,4), (536,19257), (536,19257), (90612,481993), (7702057,6076775), (692,2647), (692,2647), (58824,33333), (2,2), (2,2), (73524,402205), (73524,402205), (6249513,5000000), (7353,40141), (7353,40141), (625007,500000), (2,2), (2,2)"
124,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,CANADA), (n_name,ETHIOPIA)",24201.206,"(1287,4), (1072,12), (536,4), (536,19532), (536,19532), (90612,485498), (7702057,6076775), (692,2666), (692,2666), (58824,33333), (2,2), (2,2), (73524,400406), (73524,400406), (6249513,5000000), (7353,40107), (7353,40107), (625007,500000), (2,2), (2,2)"
125,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,ETHIOPIA)",24567.945,"(1287,4), (1072,12), (536,4), (536,19424), (536,19424), (90612,481485), (7702057,6076775), (692,2642), (692,2642), (58824,33333), (2,2), (2,2), (73524,401682), (73524,401682), (6249513,5000000), (7353,40147), (7353,40147), (625007,500000), (2,2), (2,2)"
126,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,FRANCE)",27302.966,"(1287,4), (1072,12), (536,4), (536,19371), (536,19371), (90612,480291), (7702057,6076775), (692,2635), (692,2635), (58824,33333), (2,2), (2,2), (73524,403301), (73524,403301), (6249513,5000000), (7353,40262), (7353,40262), (625007,500000), (2,2), (2,2)"
127,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,GERMANY)",25358.849,"(1287,4), (1072,12), (536,4), (536,19372), (536,19372), (90612,485178), (7702057,6076775), (692,2665), (692,2665), (58824,33333), (2,2), (2,2), (73524,402408), (73524,402408), (6249513,5000000), (7353,40208), (7353,40208), (625007,500000), (2,2), (2,2)"
128,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,INDIA)",24869.162,"(1287,4), (1072,12), (536,4), (536,19733), (536,19733), (90612,487335), (7702057,6076775), (692,2675), (692,2675), (58824,33333), (2,2), (2,2), (73524,402131), (73524,402131), (6249513,5000000), (7353,40229), (7353,40229), (625007,500000), (2,2), (2,2)"
129,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,INDONESIA)",26162.383,"(1287,4), (1072,12), (536,4), (536,19310), (536,19310), (90612,480424), (7702057,6076775), (692,2640), (692,2640), (58824,33333), (2,2), (2,2), (73524,402929), (73524,402929), (6249513,5000000), (7353,40236), (7353,40236), (625007,500000), (2,2), (2,2)"
130,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,IRAN)",24412.381,"(1287,4), (1072,12), (536,4), (536,19264), (536,19264), (90612,483612), (7702057,6076775), (692,2656), (692,2656), (58824,33333), (2,2), (2,2), (73524,401041), (73524,401041), (6249513,5000000), (7353,40191), (7353,40191), (625007,500000), (2,2), (2,2)"
131,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,IRAQ)",23847.272,"(1287,4), (1072,12), (536,4), (536,19690), (536,19690), (90612,488428), (7702057,6076775), (692,2680), (692,2680), (58824,33333), (2,2), (2,2), (73524,403198), (73524,403198), (6249513,5000000), (7353,40176), (7353,40176), (625007,500000), (2,2), (2,2)"
132,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,JAPAN)",24239.461,"(1287,4), (1072,12), (536,4), (536,19433), (536,19433), (90612,483129), (7702057,6076775), (692,2651), (692,2651), (58824,33333), (2,2), (2,2), (73524,401762), (73524,401762), (6249513,5000000), (7353,40076), (7353,40076), (625007,500000), (2,2), (2,2)"
133,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,JORDAN)",25935.653,"(1287,4), (1072,12), (536,4), (536,19233), (536,19233), (90612,478374), (7702057,6076775), (692,2626), (692,2626), (58824,33333), (2,2), (2,2), (73524,402270), (73524,402270), (6249513,5000000), (7353,40127), (7353,40127), (625007,500000), (2,2), (2,2)"
134,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,KENYA)",24396.731,"(1287,4), (1072,12), (536,4), (536,19420), (536,19420), (90612,485286), (7702057,6076775), (692,2663), (692,2663), (58824,33333), (2,2), (2,2), (73524,400928), (73524,400928), (6249513,5000000), (7353,39982), (7353,39982), (625007,500000), (2,2), (2,2)"
135,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,MOROCCO)",23974.398,"(1287,4), (1072,12), (536,4), (536,19348), (536,19348), (90612,481772), (7702057,6076775), (692,2645), (692,2645), (58824,33333), (2,2), (2,2), (73524,400649), (73524,400649), (6249513,5000000), (7353,40102), (7353,40102), (625007,500000), (2,2), (2,2)"
136,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,MOZAMBIQUE)",24374.071,"(1287,4), (1072,12), (536,4), (536,19177), (536,19177), (90612,478084), (7702057,6076775), (692,2623), (692,2623), (58824,33333), (2,2), (2,2), (73524,401314), (73524,401314), (6249513,5000000), (7353,40089), (7353,40089), (625007,500000), (2,2), (2,2)"
137,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,PERU)",24330.2,"(1287,4), (1072,12), (536,4), (536,19355), (536,19355), (90612,482177), (7702057,6076775), (692,2645), (692,2645), (58824,33333), (2,2), (2,2), (73524,400182), (73524,400182), (6249513,5000000), (7353,40086), (7353,40086), (625007,500000), (2,2), (2,2)"
138,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,CHINA), (n_name,ETHIOPIA)",24342.507,"(1287,4), (1072,12), (536,4), (536,19349), (536,19349), (90612,481294), (7702057,6076775), (692,2644), (692,2644), (58824,33333), (2,2), (2,2), (73524,402829), (73524,402829), (6249513,5000000), (7353,40179), (7353,40179), (625007,500000), (2,2), (2,2)"
139,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,ROMANIA)",25447.489,"(1287,4), (1072,12), (536,4), (536,19485), (536,19485), (90612,484477), (7702057,6076775), (692,2658), (692,2658), (58824,33333), (2,2), (2,2), (73524,401519), (73524,401519), (6249513,5000000), (7353,40173), (7353,40173), (625007,500000), (2,2), (2,2)"
140,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,SAUDI ARABIA)",24336.95,"(1287,4), (1072,12), (536,4), (536,19250), (536,19250), (90612,483164), (7702057,6076775), (692,2652), (692,2652), (58824,33333), (2,2), (2,2), (73524,400147), (73524,400147), (6249513,5000000), (7353,40091), (7353,40091), (625007,500000), (2,2), (2,2)"
141,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,VIETNAM)",24995.267,"(1287,4), (1072,12), (536,4), (536,19440), (536,19440), (90612,481742), (7702057,6076775), (692,2644), (692,2644), (58824,33333), (2,2), (2,2), (73524,401906), (73524,401906), (6249513,5000000), (7353,40156), (7353,40156), (625007,500000), (2,2), (2,2)"
142,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,RUSSIA)",25004.707,"(1287,4), (1072,12), (536,4), (536,19378), (536,19378), (90612,483838), (7702057,6076775), (692,2655), (692,2655), (58824,33333), (2,2), (2,2), (73524,402281), (73524,402281), (6249513,5000000), (7353,40179), (7353,40179), (625007,500000), (2,2), (2,2)"
143,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,UNITED KINGDOM)",24304.614,"(1287,4), (1072,12), (536,4), (536,19177), (536,19177), (90612,480362), (7702057,6076775), (692,2639), (692,3959), (58824,50000), (2,2), (2,2), (73524,402838), (73524,402838), (6249513,5000000), (7353,40284), (7353,40284), (625007,500000), (2,2), (2,2)"
144,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,UNITED STATES)",24548.124,"(1287,4), (1072,12), (536,4), (536,19444), (536,19444), (90612,482722), (7702057,6076775), (692,2650), (692,2650), (58824,33333), (2,2), (2,2), (73524,402429), (73524,402429), (6249513,5000000), (7353,40159), (7353,40159), (625007,500000), (2,2), (2,2)"
145,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ALGERIA), (n_name,FRANCE)",24307.192,"(1287,4), (1072,12), (536,4), (536,19222), (536,19222), (90612,479970), (7702057,6076775), (692,2632), (692,2632), (58824,33333), (2,2), (2,2), (73524,400960), (73524,400960), (6249513,5000000), (7353,40077), (7353,40077), (625007,500000), (2,2), (2,2)"
146,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ARGENTINA), (n_name,FRANCE)",24089.0,"(1287,4), (1072,12), (536,4), (536,19520), (536,19520), (90612,484537), (7702057,6076775), (692,2656), (692,2656), (58824,33333), (2,2), (2,2), (73524,401128), (73524,401128), (6249513,5000000), (7353,40052), (7353,40052), (625007,500000), (2,2), (2,2)"
147,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,BRAZIL), (n_name,FRANCE)",24940.843,"(1287,4), (1072,12), (536,4), (536,19379), (536,19379), (90612,483567), (7702057,6076775), (692,2652), (692,2652), (58824,33333), (2,2), (2,2), (73524,401733), (73524,401733), (6249513,5000000), (7353,40089), (7353,40089), (625007,500000), (2,2), (2,2)"
148,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,CANADA), (n_name,FRANCE)",24741.018,"(1287,4), (1072,12), (536,4), (536,19255), (536,19255), (90612,487072), (7702057,6076775), (692,2672), (692,2672), (58824,33333), (2,2), (2,2), (73524,399934), (73524,399934), (6249513,5000000), (7353,40055), (7353,40055), (625007,500000), (2,2), (2,2)"
149,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,EGYPT), (n_name,FRANCE)",24761.688,"(1287,4), (1072,12), (536,4), (536,19373), (536,19373), (90612,483059), (7702057,6076775), (692,2647), (692,2647), (58824,33333), (2,2), (2,2), (73524,401210), (73524,401210), (6249513,5000000), (7353,40095), (7353,40095), (625007,500000), (2,2), (2,2)"
150,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,ETHIOPIA), (n_name,FRANCE)",25752.25,"(1287,4), (1072,12), (536,4), (536,19371), (536,19371), (90612,480291), (7702057,6076775), (692,2635), (692,2635), (58824,33333), (2,2), (2,2), (73524,403301), (73524,403301), (6249513,5000000), (7353,40262), (7353,40262), (625007,500000), (2,2), (2,2)"
151,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,FRANCE), (n_name,GERMANY)",24484.209,"(1287,4), (1072,12), (536,4), (536,19455), (536,19455), (90612,486752), (7702057,6076775), (692,2670), (692,2670), (58824,33333), (2,2), (2,2), (73524,401936), (73524,401936), (6249513,5000000), (7353,40156), (7353,40156), (625007,500000), (2,2), (2,2)"
152,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,FRANCE), (n_name,INDIA)",24725.944,"(1287,4), (1072,12), (536,4), (536,19611), (536,19611), (90612,488909), (7702057,6076775), (692,2680), (692,2680), (58824,33333), (2,2), (2,2), (73524,401659), (73524,401659), (6249513,5000000), (7353,40177), (7353,40177), (625007,500000), (2,2), (2,2)"
153,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,FRANCE), (n_name,INDONESIA)",24841.212,"(1287,4), (1072,12), (536,4), (536,19405), (536,19405), (90612,481998), (7702057,6076775), (692,2645), (692,2645), (58824,33333), (2,2), (2,2), (73524,402457), (73524,402457), (6249513,5000000), (7353,40184), (7353,40184), (625007,500000), (2,2), (2,2)"
154,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,FRANCE), (n_name,IRAN)",24412.594,"(1287,4), (1072,12), (536,4), (536,19346), (536,19346), (90612,485186), (7702057,6076775), (692,2661), (692,2661), (58824,33333), (2,2), (2,2), (73524,400569), (73524,400569), (6249513,5000000), (7353,40139), (7353,40139), (625007,500000), (2,2), (2,2)"
155,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(n_name,FRANCE), (n_name,IRAQ)",24427.132,"(1287,4), (1072,12), (536,4), (536,19723), (536,19723), (90612,490002), (7702057,6076775), (692,2685), (692,2685), (58824,33333), (2,2), (2,2), (73524,402726), (73524,402726), (6249513,5000000), (7353,40124), (7353,40124), (625007,500000), (2,2), (2,2)"
