Query ID,Node Types,Filters,Execution Time,Cardinality e/a
40,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",959.109,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
41,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",911.358,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
42,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",1039.274,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
43,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",896.669,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
44,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",901.053,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
45,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",912.16,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
46,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",900.018,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
47,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",902.737,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
48,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",902.974,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
49,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",905.491,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
50,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",903.47,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
51,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,TIN)",905.161,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
52,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",889.708,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
53,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",910.178,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
54,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",894.658,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
55,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",900.418,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
56,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,TIN)",894.782,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
57,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",906.532,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
58,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",902.124,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
59,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",899.357,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
60,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",901.766,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
61,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",1040.157,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
62,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",900.402,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
63,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",896.684,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
64,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",888.974,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
65,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",896.856,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
66,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,TIN)",897.549,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
67,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",898.323,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
68,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",899.141,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
69,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",889.058,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
70,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",898.448,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
71,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",887.716,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
72,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",900.479,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
73,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",912.776,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
74,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",888.413,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
75,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",896.336,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
76,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",894.343,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
77,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",895.298,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
78,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",890.696,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
